,E_Mail,Label
283,"['•', 'Download', 'PDF', '21', '21', '→', '√', '24', 'Teşekkürler', '9', '🙂', '→', '🙂', '39', '■', '”', '28', '22', '—', '»', 'n', '14', '73', '•', '♦', '·', '»', 'Haberler', '17', '·', 'Devamı', '»', '1', '21', '■', '→', '13', '69', 'Download', '■', '15', '13', '”', '–', '15', '■', '”', 'n', '11', '→', '←', '23', '😀', '🙂', '✓', 'PDF', '15', '14', '”', '9', '›', '…', '√', '»', 'Haberler', '2017', '5', '4', '»', '»', '←', '1', 'Download', '19', '27', 'Devamı', '·', '—', '»', '·', '»', '…', '”', '🙂', '✔', '22', '√', '·', '36', 'Yoksa', '♥', '»', 'Haberler', '—', 'Devamı', '”', '→', '”', '9', '14', 'PDF', 'Devamı', '11', '[UNK]', '29', '✔', 'PDF', '·', '…', '19', '74', 'Devamı', 'Download', '►', '—', '8', '”', '5', 'PDF', '♥', '14', '·', '3', '›', 'Download', '•', '→', '😀', '🙂', '5', '—', 'Devamı', 'n', '›', '→', '→', 'Devamı', '·', '6', 'PDF', '…', '13', 'Download', '—', '·', '3', '7', '»', '←', 'Bu', '·', 'PDF', '”', '♥', '■', '✔', '—', '”', '“', 'Mevlana', '—', '16', '8', '”', '“', '16', 'PDF', '5', '22', '”', '←', '74', 'Devamı', 'Devamı', 'Devamı', '14', '22', 'Devamı', '2017', '»', 'Anasayfa', '·', 'Download', '»', '360', '15', '•', '—', '—', 'PDF', '11', 'Anasayfa', 'Download', 'Download', '[UNK]', '»', 'İzlediğiniz', '·', '14', '→', '29', 'Devamı', 'Devamı', '”', '✓', '—', 'Download', '9', 'Etiketler', '✔', '”', '7', '→', '·', '●', '69', 'Download', '→', '17', '»', '—', '►', '🙂', '😀', 'Download', 'Download', '—', 'Devamı', '16', '·', '5', '»', '😀', '•', 'Teşekkürler', '17', '21', '13', '►', '·', '14', 'PDF', '19', '22', 'Home', '→', 'Devamı', '→', 'Devamı', 'Bu', '”', '”', '”', '✔', '•', '—', '39', '←', 'Devamı', '—', '😀', '3', '18', '—', '→', '»', '✔', '•', '”', '»', '→', '—', '[UNK]', '—', '·', '😉', '•', '16', 'Download', 'Devamı', '√', '■', '›', 'PDF', '→', '←', '15', '—', '21', '←', '16', 'Devamı', '74', '·', '»', '✔', '»', '21', 'Devamı', '😀', '19', '►', '25', 'Devamı', '”', 'PDF', '″', 'Devamı', '»', '39', '29', '»', '”', 'Download', '”', '·', '…', '✔', '21', 'n', '61', '61', '8', '—', '″', '»', '”', 'Devamı', '·', '”', '😉', '15', '24', '19', '41', '5', '🙂', 'Devamı', '19', '»', 'Home', '·', '»', 'Devamı', '😉', '73', '3', '23', '14', 'Devamı', '–', '23', '22', 'Ayrıca', 'PDF', 'Download', '27', '—', '·', '2017', '25', '→', '13', '–', '♦', '43', '😉', 'Devamı', '11', '2', '■', '14', 'PDF', '·', 'Download', 'PDF', '”', '9', '»', '»', '—', '»', '12', '16', '36', 'Devamı', '·', 'Devamı', '•', '•', 'Devamı', '♥', '28', 'Download', '🙂', '§', '—', '8', '13', '16', '2', '·', 'PDF', '…', '■', '“', '82', 'Devamı', '😀', '73', '😀', '15', '360', '17', '●', 'Neden', '36', 'Cevapları', '😊', '●', '12', 'Cevapları', '1', '74', '✔', '”', '→', '–', 'Devamı', '»']",spam
284,"['74', 'Devamı', '”', '►', '36', '9', 'Neden', '21', '3', '27', '😀', '»', '—', 'n', '♦', '73', '9', '•', '72', '→', '”', '17', '😉', 'Devamı', '»', 'Teşekkürler']",ham
285,"['Download', '·', '·', 'Devamı', '17', '●', 'PDF', 'Devamı', '69', '←', 'Devamı', '—', '29', '15', '—', '√', 'Devamı', '😀', '»', '5', 'Download', '😀', 'İzlediğiniz', '”', '14', '■', '•', '6', '♥', '1', '12', '🙂', '›', 'Devamı', '”', '“', 'Download', '←', 'Ayrıca', '43', '→', 'Devamı', '11', '●', 'Haberler', '·', 'Download', '—', '»', '17', '5', '♦', '″', '19', '·', '6', '»', '←', '27', '←', '43', '25', '14', '§', '🙂', 'n', '•', '✓', 'Devamı', 'Devamı', '22', 'Devamı', '—', 'Ayrıca', '”', '•', '■', '10', '—', '11', '24', '”', '→', '·', 'PDF', 'İzlediğiniz', 'PDF', '✔', '»', 'Devamı', '←', '😀', 'Download', '♥', '😀', '22', '■', '74', 'PDF', 'Cevapları', '·', '»', 'Devamı', '»', 'İzlediğiniz', '14', '►', 'PDF', '13', 'Download', '›', '16', '—', 'Download', '…', '…', '—', 'Teşekkürler', 'Download', '27', '·', '►', 'Devamı', '4', '·', '😀', 'Devamı', '28', '•', '►', '»', '●', 'Ayrıca', '″', '18', '15', '4', 'Anasayfa', '§', '→', 'Haberler', '»', '√', '►', '8', '♥', 'Devamı', '♥', '9', '→']",ham
286,"['8', 'PDF', '—', '22', '”', '12', '😊', '←', '43', '√', '→', '›', 'Download', '•', '»', '—', 'Download', 'Home', '”', '—', '–', 'PDF', 'Anasayfa', 'Devamı', '—', '—', '8', 'İzlediğiniz', '😀', '—', 'PDF', '√', 'Anasayfa', 'Bu', 'Haberler', '16', '21', 'PDF', 'Devamı', 'Devamı', '—', '9', '✔', '15', '13', '17', '”', 'Devamı', 'Anasayfa', '[UNK]', 'PDF', '•', '→', 'Download', 'Devamı', '😉', '”', '”', '26', '72', '•', 'PDF', 'Devamı', 'PDF', '»', '😀', '←', '😀', '→', '←', 'İzlediğiniz', '74', '›', 'Devamı']",ham
287,"['»', '18', '26', '✔', 'Mevlana', 'Mevlana', 'Neden', '√', '←', '”', '27', 'Download', '←', '7', '15', '17', '27', 'Devamı', 'Ayrıca', '73', '”', '→', '“', '3', '·', 'Download', '6', '19', '»', 'Devamı', '4', '25', 'Home', '15', '✓', '»', '″', '39', '»', 'İzlediğiniz', '●', '·', 'Download', '12', '41', '43', '·', '42', '9', '13', '16', 'Devamı', '2', '10', 'Cevap', '17', '►', '8', 'Anasayfa']",spam
288,"['●', '•', '[UNK]', '14', 'Mevlana', '—', '😀', '1', '·', '»', '·', '8', '”', '✔', '■', 'Devamı', '→', '21', '28', '4', '›', '5', '·', '13', 'Cevap', 'Download', 'Selamlar', 'Neden', '24', 'Home', '10', '😀', '•', 'Devamı', 'Devamı', '21', '12', '›', '—', '→', 'Devamı', 'PDF', '✓', 'Devamı', 'Home', '27', '73', '25', '“', '•', '9', 'Bu', '←', '24', '·', '…', '»', 'Devamı', '›', '•', '✔', '”', 'Devamı', '♥', '•', '24', '♦', '22', '73', '■', 'PDF', '6', '39', 'Cevapları', '—', '73', '2', '♥', 'Devamı', '36', '•', '»', '19', 'PDF', '”', '✔', '😀', '←', '”', 'Haberler', '»', '”', '←', 'Download', 'n', '8', 'Devamı', 'Download', '—', 'Devamı', '7', '13', '23', '→', '13', '2017', '—', '»', '”', '←', 'Bu', '←', '2', '✓', '73', 'PDF', 'Cevapları', '9', '→', 'Devamı', 'Devamı', '→', '26', '2', 'Anasayfa', '8', '”', '72', 'Devamı', '—', '»', '25', '•', '←', '·', '►', 'PDF', '—', 'Devamı', '17', 'Devamı', 'PDF', 'PDF', 'Download', '72', '·', '→', '→', '1', '→', '»', 'Download', '”', 'Devamı', '←', '»', '”', '·', '—', '←', 'Home', 'Download', '—', '🙂', 'n', '♦', 'Anasayfa', '82', '…', '”', 'Yoksa', 'Devamı', '43', '6', 'Haberler', '—', '15', '»', '29', '7', '→', '·', '♥', 'PDF', '2017', '82', '14', '”', '—', '■', '→', '”', 'PDF', '18', '360', '”', '·', '·', '•', '»', 'Haberler', '√', '•', '•', '→', 'PDF', '8', '»', 'Devamı', '»', '→', '""', 'Teşekkürler', '»', '»', '•', '🙂', '»', '""', 'Download', '■', '”', '73', '25', '5', 'Home', '—', '✔', 'Devamı', 'PDF', '19', '4', 'Download', '■', '•', '9', '»', 'Devamı', '[UNK]', '13', '—', 'Download', '→', '»', '”', 'Devamı', '5', '■', '·', '16', '😀', '●', '”', '»', '–', '13', 'Download', '13', '“', '›', '■', '—', '»', 'Download', '←', 'Download', 'PDF', '”', '28', 'Devamı', '15', '»', '»', '·', '—', '1', '—', '😊', 'Devamı', '24', '►', '”', '26', 'Download', '»', '§', '—', 'PDF', '√', '23', '·', 'Devamı', '·', '6', '►', '→', 'PDF', '•', 'Mevlana', '»', '»', '»', '—', '•', '39', '13', 'Devamı', 'PDF', '→', '15', '19', 'Anasayfa', '■', '13', '←', 'Anasayfa', '2017', '✔', '10', '•', '14', 'PDF', '”', '·', '»', 'Devamı', '♥', '“', 'Download', '»', '·', '43', '8', '•', '😀', '”', '•', '›', '•', 'PDF', '12', '23', '39', '§', '🙂', '17', '26', 'Haberler', '15', '26', '→', '›', '✔', '“', '●', 'Devamı', '13', '26', '13', '26', '·', '13', '7', '•', 'Haberler', '»', '●', '§', '🙂', 'Download', '18', '36', '—', '←', '●', 'Devamı', '›', '•', '✔', '11', '“', '·', '›', '→', 'Devamı', '73', '✓', '”', 'Devamı', '■', '22', 'Teşekkürler', '8', '—', '→', 'Devamı', '»', 'PDF', 'Haberler', '”', '”', '●', '8', '21', '19', '→', '”', '»', '36', '19', 'Devamı', '→', '”', '”', '19', '→', 'Home', '→', '19', '♦', '12', 'Download', 'PDF', '»', '»', 'Devamı', '·', '•', 'Download', '2', '♥', '6', 'Download', '►', '🙂', 'Devamı', '69', '16', '8', '16', '”', '→', '»', 'Devamı', '36', '”', '»', '→', '82', 'n', 'Devamı', '15', '•', '»', 'Devamı', 'Devamı', '“', '›', '√', '13', '14', '23', 'Devamı', '»', 'Download', '■', 'Download', '←', '21', '—', '1', '•', '♦', '–', '15', '8', 'Download', 'Mevlana', 'Devamı', '…', '6', '73', '·', '“', '…', 'Haberler', '•', 'Download', '”', '😀', 'Devamı', 'PDF', 'Teşekkürler', '●', '19', '–', '27', '2', 'Etiketler', 'Download', '8', '19', 'Download', '·', 'Devamı', '“', '·', '5', '”', '·', '—', '😉', '”', '›', '”', '—', '»', '—', '9', '27', '·', '😀', '😉', 'n', '39', 'Devamı', '8', '″', 'Devamı', '13', '16', '”', '→', '22', 'Home', 'Devamı', 'PDF', '8', '→', 'Devamı', 'PDF', '·', '8', '·', 'PDF', 'Devamı', '·', '69', '→', 'Devamı', '24', '·', '•', '”', '😉', '»', '😊']",ham
289,"['Download', '›', '·', '←', '»', '”', 'Download', 'Devamı', '1', '10', '♥', 'Devamı', '8', '“', 'Download', '”', 'PDF', '—', '●', 'PDF', 'Devamı', 'Devamı', 'Devamı', 'Ayrıca']",ham
290,"['“', 'Devamı', '”', '”', '😀', '–', 'Devamı', '√', 'Download', '»', '2', 'Download', '2', '←', 'Download', '23', '23', '·', '22', 'Anasayfa', '●', '—', '§', '”', '•', 'Devamı', 'PDF', '360', '7', 'Haberler', '·', 'Devamı', '—', '”', '22', '22', '19', 'Devamı', '16', '●', '›', '16', '←', '29', '→', '●', '2', '22', '›', '9']",ham
291,"['Devamı', '”', '1', '—', '—', 'PDF', '16', '28', '›', '”', '…', '—', '😀', 'Home', '14', '√', '♦', '›', '»', '”', '•', 'Download', 'Home', 'Devamı', 'Devamı', 'İzlediğiniz', 'Yoksa', 'Devamı', '61', '7', 'PDF', '😀', '·', '→', '🙂', '←', 'Devamı', '…', '15', 'Cevapları', '26', '»', '»', 'Download', '♥', '♦', 'Ayrıca', '🙂', '🙂', 'PDF', 'Cevapları', '→', '41', '22', '27', 'Download', '14', '•', '•', '•', '•', 'Home', '♦', '←', '25', 'Mevlana', '″', 'Haberler', '→', '·', 'PDF', '→', '←', '√', '»', '→', 'Ayrıca', '”', '39', 'Etiketler', 'Devamı', '15', 'Cevapları', '§', '·', '•', '2', '»', '28', 'Devamı', '11', '·', '—', '→', '14', '–', '24', '14', '18', '§', '→', '6', '8', '22', '•', '16', '♥', '”', '»', '–', '•', '4', 'Devamı', '♥', '12', '22', '3', '»', '😀', 'PDF', 'Home', '8', '1', '8', '😊']",ham
292,"['3', 'Haberler', '←', '→', 'Devamı', '»', 'Devamı', '🙂', 'Ayrıca', '→', '✔', '»', '»', 'Etiketler', '27', 'Devamı', 'Download', '15', '←', '24', '14', '”', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '»', '→', '»', '72', '•', '73', '·', '→', '2', '22', '😉', '»', '·', '›', 'Anasayfa', 'Devamı', 'Devamı', '43', '""', '›', '74', '""', '“', 'Anasayfa', '4', '8', 'Download', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '✔', '21', '√', 'PDF', '4', '8', '»', '15', 'Download', '»', '🙂', '•', 'Bu', '›', '·', 'Yoksa', 'Devamı', '""', '·', '27', '73', '»', 'Download', '19', '✔', '[UNK]', '😊', '14', '♦', '17', '39', '13', '”', '»', '2017', '″', '♦', '→', '»', '😉', '18', '19', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '13', '●', 'PDF', '🙂', 'Devamı', '→', '7', '1', '→', '27', '←', '•', '14', 'Bu', 'Mevlana', 'Yoksa', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '·', 'Mevlana', 'PDF', '“', '15', '»', 'Devamı', '😀', '”', '●', 'Neden', 'Devamı', '→', '·', 'Download', 'Selamlar', '1', '15', 'Ayrıca', '·', '•', '24', '→', 'Devamı', '27', '8', '😀', '16', '18', 'Mevlana', '15', 'Devamı', '…', '”', '—', '←', 'Haberler', 'Devamı', '""', '←', '”', '·', 'PDF', 'Devamı', '""', 'Devamı', '😉', '21', '»', '§', '“', '…', '►', '•', '—', '73', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'Download', '15', '›', 'Ayrıca', '—', 'Download', '73', '6', '26', '😀', '39', '♦', '›', '🙂', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'Devamı', '4', 'PDF', '😀', 'Download', '»', 'Devamı', '🙂', 'Download', '14', '·', '""', '—', '12', 'Ayrıca', '😉', '11', '•', '1', '→', '”', '74', '●', 'Devamı', '·', 'Devamı', '—', '""', '»', '5', '←', '21', 'Selamlar', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'Download', '♥', 'Download', 'İzlediğiniz', '4', '“', '→', '–', '🙂', '14', '”', 'Anasayfa', 'PDF', 'Download', 'Devamı', '●', 'Teşekkürler', '“', '●', '—', 'Download', 'Devamı', 'Download', '27', '18', '14', '”', '73', 'PDF', '26', '–', '""', '21', '24', '""', '😊', 'Etiketler', 'Anasayfa', '”', '15', '6', 'Devamı', '←', '✔', 'PDF', '·', 'Mevlana', '»', '""', '73', '8', '""', 'Devamı', '·', '→', '■', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '”', 'PDF', '✔', '🙂', '22', 'Download', '←', 'Download', '🙂', '›', '·', '·', '26', 'İzlediğiniz', '→', '←', 'Devamı', '·', '“', '—', 'Download', '♦', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '●', '→', '›', 'Devamı', 'Yoksa', '“', '24', 'Devamı', '§', 'Devamı', '–', 'Mevlana', '19', 'Devamı', '←', '→', '11', '›', 'Teşekkürler', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '→', '24', '…', '✓', '74', 'Download', '23', '22', '”', '»', '26', 'Download', 'Haberler', '42', 'Devamı', '♥', '•', '·', '·', '§', '21', '►', '…', 'Mevlana', 'Download', '·', '✓', '2017', '73', '″', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '•', '″', 'PDF', '15', 'İzlediğiniz', 'Ayrıca', '✔', '1', 'Devamı', '→', '§', '14', '22', 'Devamı', '→', 'PDF', '9', '–', 'Devamı', '😊', '”', '27', '1', '“', '›', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '14', '»', '…', '3', '5', '–', '🙂', '♦', 'Haberler', '19', '•', '14', '√', '[UNK]', '4', '—', '■', 'Download', '41', '22', '—', '9', '•', '”', '😊', '”', '—', '•', '—', '●', 'Mevlana', '36', '3', '—', '19', '»', '”', '←', 'Cevap', '■', '36', 'Download', '■', '♥', '6', 'Haberler']",ham
293,"['√', '—', '😊', '14', '—', '•', '”', '·', '→', '”', 'Etiketler', 'Download', '16', '←', '■', '»', 'Devamı', '🙂', '»', '15', '5', '14', 'Devamı', 'Download', '24', '●', 'Download', 'Devamı', 'PDF', '10', '·', '—', '←', 'PDF', '»', '←', '–', '♦', '5', 'Devamı', 'Cevap', '»', '►', '…', '—', '3', 'Devamı', '15', 'Haberler', 'İzlediğiniz', '”', '17', '”', 'Download', '14', '14', '6', '17', '”', '6', '←', 'Devamı', '—', 'Devamı', '”', '11', '←', '3', '→', '11', '8', 'Devamı', '§', '😀', '»', 'Devamı', 'Home', 'Devamı']",ham
294,"['18', '3', '←', '»', 'Devamı', '■', '–', '”', 'Cevapları', 'Download', '”', '4', '69', '●', 'PDF', '13', '”', '43', '»', '“', '61', '–', 'Anasayfa', '“', '·', '■', 'Download', 'Devamı', '23', 'İzlediğiniz', '”', 'İzlediğiniz', 'Download', 'Anasayfa', 'Download', 'Devamı', 'Haberler', '18', '21', 'Devamı', '🙂', '–', '»', 'Devamı', 'Home', '→', '14', 'Download', '–', '→', '•', 'Devamı', 'PDF', '”', '🙂', '18', '😀', '✔', 'Download', '28', '25', '14', '”', 'Cevap', '●', '←', '26', '27', '13', 'Haberler', '—', '›', '←', '41', 'Cevapları', '•', '■', '11', 'Download', '√', '14', '§', '●', '😀', 'Ayrıca', '74', '»', 'PDF', '17', 'Home', 'Download', '·', '•', 'PDF', '♦', '♥', '16', '25', '»', '»', '…', 'Download', '←', '–', 'Devamı', '·', 'Haberler', '»', '29', '►', 'Cevapları', 'Devamı', '”', '•', '“', 'Devamı', '←', '•', '✓', '”', '😉', 'PDF', '»', '2', '►', '✔', '→', 'Bu', '”', '·', '19', 'Devamı', 'Download', '—', '→', 'Devamı', '“', 'n', 'PDF', '✔', '29', '…', '←', 'Devamı', '”', '18', '73', '›', '●', '•', '♥', '“', 'Cevap', '16', '—', 'Devamı', '28', '😊', '🙂', '😊', '»', '19', '12', '7', 'PDF', '—', '🙂', '›', 'Download', 'Download', 'Download', '1', '36', '3', 'İzlediğiniz', '•', 'PDF', '■', '•', '·', '69', '—', '♦', '♥', '»', '✓', '•', '21', 'n', '·', '•', 'PDF', '″', '—', '9', '›', '—', '←', '·', '24', 'PDF', '●', '9', '·', '•', '13', '42', '→', '←', 'Cevapları', 'Download', '●', '21', 'Download', '→', '”', '“', '”', 'Devamı', '·', '“', '15', '✔', '»', '19', '4', '73', '→', '22', 'PDF', '√', 'Devamı', '—', 'Mevlana', '74', '»', '16', '😉', '😀', '4', '😀', 'Download', '—', 'Devamı', '•', '43', '•', '14', 'Haberler', '—', '—', '·']",spam
295,"['-', 'Devamı', 'PDF', '-', '–', 'Devamı', '-', '-', '·', '»', '•', '·', '🙂', '■', '–', 'Mevlana', 'PDF', '73', '18', '12', '-', '—', 'Devamı', '-', '»', '-', '›', '-', '→', '“', '…', '74', '●', '17', '→', '←', '←', '•', '😀', '🙂', '●', '14', 'Download', '→', '·', 'Selamlar', '22', 'Devamı', '😊', '”', '✔', 'Devamı', '»', '”', '←', '•', '43', '28', '“', 'PDF', '41', '29', '»', '13', '§', '←', 'PDF', '”', 'Mevlana', '•', 'Mevlana', '·', '42', '11', '8', '■', 'Devamı', 'Home', '→', '😀', '·', 'Download', '●', 'Anasayfa', '11', '4', '”', 'Download', '“', 'PDF', 'Devamı', '»', 'Home', '·', 'Download', '“', '§', '😀', '25', 'Cevap', '●', 'Download', '»', 'Download', '27', '13', '√', '2017', 'PDF', 'Devamı', '[UNK]', '14', '74', '√', '→', '25', '15', 'Devamı', '8', 'Devamı', '26', 'Devamı', '15', '16', '21', '16', 'Anasayfa', '»', 'Cevapları', 'Home', 'PDF', '→', '21', 'PDF', '”', '11', '13', '😉', '8', '•', '😀', '•', '●', 'Devamı', '😀', '29', '»', '69', 'PDF', '73', '►', 'Download', 'Devamı', '🙂', '–', '←', '•', '😀', '»', '←', '24', '-', 'PDF', '1', 'PDF', '”', 'Mevlana', 'Download', 'Devamı', '›', '—', 'Bu', '19', '28', '·', '2', '•', '›', 'Haberler', '[UNK]', '5', 'Devamı', '»', '😀', '😀', '12', '·', '23', '-', '›', '●', '●', 'Download', '›', 'Haberler', '»', '→', '»', '→', 'Download', '🙂', '72', '😀', '—', '360', '61', 'Download', '8', '13', '360', '26', '—', '”', 'Devamı', 'Ayrıca', '”', 'Haberler', '”', '→', '»', '←', 'Anasayfa', 'PDF', '·', '“', 'Home', 'Cevap', 'Cevapları', '21', 'Etiketler', '←', '82', '”', '·', '►', '»', '😉', '✔', '18', '—', '22', '•', '”', 'Anasayfa', 'Haberler', 'Home', '4']",ham
296,"['•', '74', '😀', '●', 'Devamı', '✔', 'Devamı', 'İzlediğiniz', '–', '…', '”', 'Devamı', '🙂', 'Download', '72', '√', '”', '♦', '21', '♦', 'Download', '″', '→', '🙂', '4', '●', 'Devamı', '2017', '✔', '360', '4', 'Haberler', '😉', 'Devamı', '7', '›', '·', '16', '[UNK]', '🙂', '“', '–', 'Haberler', '9', '27', '13', '“', '»', '🙂', 'Devamı', '22', '2', '·', '”', '19', '•', 'PDF', '”', '9', '»', '»', '—', '”', '●', '”', '»', '17', '74', '2017', 'PDF', '”', 'PDF', '—', '●', 'Devamı', '😊', '·', '·', '■', '13', '360', '13', '»', '→', '●', '♦', '2017', 'PDF', 'Cevap', 'Devamı', 'Haberler', '·', '·', '—', '›', '10', '←', '●', '→', '•', '›', '22', '5', 'Devamı', 'Yoksa', '11', '·', '21', 'PDF', 'Home', '§', '·', 'Haberler', 'PDF', '»', 'Download', '8', '→', '✔', '😉', '●', '9', 'Home', 'Devamı', '16', '♦', '·', '[UNK]', '·', '3', '360', '23', '←', '17', '😀', '●', '21', '■', '●', '5', '»', 'Neden', '“', '—', 'PDF', 'Neden', '→', '←', '»', '🙂', 'Download', '73', '28', '→', '•', '›', '21', 'Devamı', '4', '22', '”', 'Anasayfa', '•', '•', '14', '41', '»', '»', '♥', '→', '74', '←', 'Devamı', '”', '→', 'Yoksa', '73', '13', '”', 'PDF', 'Download', '😀', 'PDF', '61', '23', '♦', 'Bu', '♦', '😀', '›', '5', 'Ayrıca', 'Devamı', '—', '8', '13', '—', 'Devamı', 'Download', '4', 'n', 'PDF', '😉', '8', 'PDF', '·', '→', '»', '24', '—', 'Mevlana', '»', 'Download', '•', '→', 'Devamı', '…', '69', '24', '—', '—', '♦', 'Devamı', 'PDF', '”', '”', '21', '–', '”', '§', '♥', '”', '›', 'Download', '•', '·', 'Download', 'Devamı', 'Devamı', '”', '🙂', '—', 'PDF', '[UNK]', 'Anasayfa', 'Download', '·', '27', '18', '■', '73', '7', '82', 'Yoksa', '•', '✔', 'Neden', 'Download', '»', '»', 'Download', '—', '6', 'Devamı', '←', '►', 'Devamı', '—', '73', '»', '24']",ham
